Auskunftstelle,,, 1. inquiry-office ,,,,,,,
Auskunft geben,,," 1. acquaint, inform, report ",,,,,,,
Auslage,,, 1. expenses ,,,,,,,
Ausland,,, 1. foreign country ,,,,,,,
Auslese,,," 1. choice, election ",,,,,,,
Ausländer,,, 1. foreigner ,,,,,,,
Ausnahme,,, 1. exception ,,,,,,,
Aussatz,,, 1. leprosy ,,,,,,,
Ausschmückung,,," 1. adornment, ornament ",,,,,,,
Ausschreitung,,, 1. excess ,,,,,,,
Ausschuß,,," 1. refuse, rubbish, waste ", 2. committee ,,,,,,
Aussehen,,," 1. appearance, aspect, look, sight, view ", 2. expression ," 3. sight, view ", 4. appearance ,,,,
Aussicht,,, 1. view , 2. view , 3. perspective ,,,,,
Aussprache,,, 1. pronunciation ,,,,,,,
Ausstand,,, 1. debt ,,,,,,,
Ausstellung,,," 1. exhibition, exposition ",,,,,,,
Auster,,, 1. oyster ,,,,,,,
Austrag,,, 1. decision ,,,,,,,
Australien,,, 1. Australia ,,,,,,,
Australier,,, 1. Australian ,,,,,,,
Australierin,,, 1. Australian woman ,,,,,,,
Austritt,,, 1. resignation ,,,,,,,
Ausweis,,," 1. proof, sign, token ",,,,,,,
Auszeichnung,,," 1. décor, decoration "," 2. distinction, renown ",,,,,,
Auszug,,, 1. pull ,,,,,,,
Auto,,, 1. car ,,,,,,,
Autobus,,," 1. bus, autobus, omnibus ",,,,,,,
Autodidakt,,," 1. autodidact, self-taught man ",,,,,,,
Autokrat,,," 1. absolute ruler, autocrat ",,,,,,,
Autokratie,,," 1. absolute power, absolute rule, autocracy ",,,,,,,
Automat,,, 1. automoton ,,,,,,,
Autonomie,,, 1. autonomy ,,,,,,,
Autor,,, 1. author ,,,,,,,
Autorität,,, 1. authority ,,,,,,,
Außenlinie,,," 1. contour, outline ",,,,,,,
Aviatik,,," 1. aeronautics, aviation ",,,,,,,
Avis,,," 1. notification, notice ",,,,,,,
Axiom,,, 1. axiom ,,,,,,,
Axt,,, 1. axe ,,,,,,,
Azetylen,,, 1. acetylene ,,,,,,,
Azur,,, 1. sky blue ,,,,,,,
Babylonien,,, 1. Babylonia ,,,,,,,
Bach,,, 1. stream ,,,,,,,
Backbord,,, 1. port side ,,,,,,,
Backe,,, 1. cheek ,,,,,,,
Backenbart,,," 1. whiskers, side-whiskers ",,,,,,,
Backenstreich,,, 1. slap ,,,,,,,
Backofen,,," 1. oven, baking oven ",,,,,,,
Backstein,,, 1. brick ,,,,,,,
Backstube,,, 1. bakery ,,,,,,,
Backwerk,,, 1. baked goods ,,,,,,,
Bad,,, 1. bath , 2. bath ,,,,,,
Badeanzug,,," 1. bathing suit, bathing-suit ",,,,,,,
Badehose,,, 1. swimming trunks ,,,,,,,
Badeort,,, 1. spa ,,,,,,,
Badestube,,, 1. bathroom ,,,,,,,
Bagage,,," 1. baggage, luggage ",,,,,,,
Bagasse,,, 1. bagasse ,,,,,,,
Bagatelle,,, 1. trifle ,,,,,,,
Bahn,,," 1. railroad, railway "," 2. road, route, way ",,,,,,
Bahnbrecher,,, 1. pioneer ,,,,,,,
Bahnhof,,, 1. station ,,,,,,,
Bahnhofsvorsteher,,, 1. station-master ,,,,,,,
Bahnsteig,,," 1. platform, quay, wharf "," 2. platform, railway platform ",,,,,,
Bahnwagen,,," 1. carriage, coach, railway carriage, waggon ",,,,,,,
Bahnzug,,, 1. train ,,,,,,,
Bahnübergang,,, 1. level-crossing ,,,,,,,
Bahrain,,, 1. Bahrein ,,,,,,,
Bahre,,," 1. litter, strecher ",,,,,,,
Bai,,, 1. bay ,,,,,,,
Bajonett,,, 1. bayonet ,,,,,,,
Bakterie,,, 1. bacterium ,,,,,,,
Baldachin,,," 1. baldachin, canopy ",,,,,,,
Baldrian,,, 1. valerian ,,,,,,,
Balg,,," 1. fur, hide, skin ",,,,,,,
Balkan,,, 1. Balkans ,,,,,,,
Balken,,," 1. beam, girder ",,,,,,,
Balkon,,, 1. balcony ,,,,,,,
Ball,,," 1. ball, dance ", 2. ball ,,,,,,
Ballade,,," 1. ballad, ballade ",,,,,,,
Ballast,,, 1. ballast ,,,,,,,
Ballen,,, 1. pack ,,,,,,,
Ballistik,,, 1. ballistics ,,,,,,,
Ballon,,," 1. balloon, air-balloon ", 2. balloon ,,,,,,
Ballspiel,,, 1. ballgame ,,,,,,,
Balsam,,," 1. balm, balsam ",,,,,,,
Balsamine,,, 1. balsam ,,,,,,,
Baltisches Meer,,, 1. Baltic Sea ,,,,,,,
Balustrade,,," 1. balustrade, banisters, parapet, railing ",,,,,,,
Bambus,,, 1. bamboo ,,,,,,,
Banane,,, 1. banana ,,,,,,,
Band,,," 1. bond, tie "," 2. connection, league ", 3. ribbon , 4. volume ,,,,
Bandage,,, 1. bandage ,,,,,,,
Bande,,," 1. band, bevy, gang ",,,,,,,
Banderole,,, 1. wrapper ,,,,,,,
Bandit,,, 1. bandit ," 2. rogue, scoundrel ",,,,,,
Bangkok,,, 1. Bangkok ,,,,,,,
Bank,,, 1. bank , 2. bench ," 3. bench, easel, tressle, workbench ",,,,,
Bankanweisung,,," 1. check, cheque ",,,,,,,
Bankerott,,," 1. bankruptcy, failure ",,,,,,,
Bankett,,," 1. banquet, feast ",,,,,,,
Bankier,,," 1. banker, bank manager "," 2. bank clerk, bank official ",,,,,,
Banknote,,, 1. bank-note ,,,,,,,
Bann,,," 1. anathema, ban, excommunication ",,,,,,,
Banner,,," 1. banner, flag "," 2. flag, standard ",,,,,,
Bannfluch,,," 1. anathema, ban, excommunication ",,,,,,,
Bantu-,,, 1. Bantu ,,,,,,,
Bantu,,, 1. Bantu ,,,,,,,
Baracke,,," 1. barrack, barn, shack, shanty, shed "," 2. barn, shed, stand ", 3. tent ,,,,,
Barbar,,, 1. barbarian ,,,,,,,
Barbarismus,,, 1. barbarism ,,,,,,,
Barbier,,, 1. barber ,,,,,,,
Barde,,, 1. bard ,,,,,,,
Barett,,, 1. beret ,,,,,,,
Bariton,,, 1. baritone ,,,,,,,
Barium,,, 1. barium ,,,,,,,
Barke,,," 1. bark, barque ",,,,,,,
Barmherzigkeit,,," 1. charity, mercifulness, mercy ",,,,,,,
Barometer,,, 1. barometer ,,,,,,,
Baron,,, 1. baron ,,,,,,,
Barre,,," 1. pole, rod ",,,,,,,
Barriere,,, 1. barrier ,,,,,,,
Barrikade,,, 1. barricade ,,,,,,,
Barsch,,, 1. bass ,,,,,,,
Bart,,, 1. beard ,,,,,,,
Basalt,,," 1. basalt, whimstone ",,,,,,,
Basar,,," 1. bazaar, fair, market ",,,,,,,
Base,,, 1. cousin ,,,,,,,
Basilika,,, 1. basilica ,,,,,,,
Baske,,, 1. Basque ,,,,,,,
Baskisch,,," 1. Basque, Basque language ",,,,,,,
Basrelief,,," 1. bas-relief, low relief ",,,,,,,
Bassin,,," 1. basin, reservoir ",,,,,,,
Bast,,, 1. bast ,,,,,,,
Bastard,,, 1. bastard ,,,,,,,
Bastei,,, 1. bastion ,,,,,,,
Bastion,,, 1. bastion ,,,,,,,
Bataillon,,, 1. battalion ,,,,,,,
Bataver,,, 1. Batavian ,,,,,,,
Batist,,," 1. batiste, cambric, lawn ",,,,,,,
Batterie,,, 1. battery ,,,,,,,
Bau,,, 1. building ,,,,,,,
Bauch,,," 1. abdomen, belly, tummy ",,,,,,,
Bauchweh,,," 1. stomach ache, tummy ache ",,,,,,,
Bauer,,, 1. farmer , 2. cage ,,,,,,
Bauernhof,,," 1. estate, farm, property, ranch ",,,,,,,
Baufach,,, 1. architecture ,,,,,,,
Baukunst,,, 1. architecture ,,,,,,,
Baum,,, 1. tree ,,,,,,,
Baumgang,,, 1. avenue ,,,,,,,
Baumrinde,,, 1. bark ,,,,,,,
Baumstamm,,," 1. stem, trunk ",,,,,,,
Baumwolle,,, 1. cotton ,,,,,,,
Bausch,,," 1. puff, swelling ",,,,,,,
Bauwerk,,, 1. building ,,,,,,,
Bayer,,, 1. Bavarian ,,,,,,,
Bayern,,, 1. Bavaria , 2. Bavaria ,,,,,,
Baß,,," 1. bass, bass voice ",,,,,,,
Baßgeige,,," 1. bass-viol, violoncello ",,,,,,,
Beamter,,," 1. officer, official ",,,,,,,
Becher,,," 1. chalice, goblet ", 2. goblet ,,,,,,
Becken,,," 1. basin, bowl, pelvis ",,,,,,,
Bedarf,,," 1. need, want ",,,,,,,
Bedeckung,,," 1. cover, hood, lid ", 2. cover ,,,,,,
Bedenken,,, 1. doubt ,,,,,,,
Bedenkzeit,,, 1. time to consider ,,,,,,,
Bedeuting,,, 1. meaning ,,,,,,,
Bedeutung,,," 1. value, worth ",,,,,,,
Bedienter,,, 1. lackey ,,,,,,,
Bedienung,,," 1. attendance, service, waiting ",,,,,,,
Bedingung,,," 1. condition, stipulation, terms ",,,,,,,
Bedrohung,,," 1. menace, threat ",,,,,,,
Beduine,,, 1. Bedouin ,,,,,,,
Bedürfnis,,," 1. need, want ",,,,,,,
Beefsteak,,," 1. steak, beefsteak ",,,,,,,
Beere,,, 1. berry ,,,,,,,
Beet,,, 1. bed ,,,,,,,
Beete,,, 1. beet ,,,,,,,
Beetensuppe,,," 1. borscht, borstch ",,,,,,,
Befehl,,, 1. command ," 2. command, order ",,,,,,
Befehlshaber,,," 1. boss, chief, leader ", 2. commander ,,,,,,
Befestigung,,, 1. fortification ,,,,,,,
Befugnis,,, 1. right ,,,,,,,
Befähigung,,, 1. ability ,,,,,,,
Begebenheit,,, 1. event , 2. event ," 3. chance, event, occurence, opportunity ",,,,,
Begegnung,,, 1. encounter ,,,,,,,
Begehr,,," 1. desire, want, wish ",,,,,,,
Begeisterung,,," 1. accent, emphasis "," 2. alacrity, enthusiasm "," 3. verve, vivacity ",,,,,
Beginn,,," 1. beginning, commencement, start "," 2. beginning, commencement, start ",,,,,,
Begnadigung,,," 1. act of grace, amnesty "," 2. absolution, pardon ",,,,,,
Begriff,,," 1. notion, sense, realization "," 2. acquaintance, knowledge ",,,,,,
Begräbnis,,," 1. burial, funeral, interment "," 2. burial, funeral, interment ",,,,,,
Beguine,,, 1. beguine ,,,,,,,
Begünstigung,,, 1. protection ,,,,,,,
Behaglichkeit,,, 1. comfort ,,,,,,,
Behandlung,,, 1. treatment , 2. treatment , 3. treatment ,,,,,
Beharren,,, 1. perseverance ,,,,,,,
Behälter,,," 1. cistern, tank ", 2. tank ," 3. jug, box, container, vessel "," 4. vase, vessel ",,,,
Behörde,,, 1. board of directors ,,,,,,,
Beichte,,, 1. confession ,,,,,,,
Beifall,,," 1. acclaim, acclamation, approval ", 2. acclamation ," 3. acclaim, acclamation, approval "," 4. acclaim, approval ",,,,
Beifall spenden,,," 1. acclaim, applaud, clap ",,,,,,,
Beifuß,,, 1. absinth ,,,,,,,
Beihilfe,,," 1. aid, help ",,,,,,,
Beil,,, 1. axe ,,,,,,,
Beilage,,," 1. addendum, addition, additive "," 2. addition, adjunct ",,,,,,
Beileid,,, 1. condolences ,,,,,,,
Beileid bezeigen,,, 1. express condolences ,,,,,,,
Bein,,, 1. leg ," 2. leg, paw ",,,,,,
Beinkleid,,," 1. pants, trousers ",,,,,,,
Beisetzung,,," 1. burial, funeral, interment ",,,,,,,
Beispiel,,, 1. example ,,,,,,,
Beistand,,," 1. aid, help ",,,,,,,
Beisteuer,,, 1. contribution ,,,,,,,
Beitritt,,, 1. accession ,,,,,,,
Bekannter,,, 1. acquaintance ,,,,,,,
Bekanntmachung,,," 1. advice, announcement, communication, message, notice, report ",,,,,,,
Bekanntschaft,,," 1. acquaintance, conversance, familiarity ",,,,,,,
Bekenntnis,,," 1. acknowledgement, admission, confession ",,,,,,,
Bekleidung,,," 1. article of dress, garment ",,,,,,,
Belagerung,,, 1. siege ,,,,,,,
Belastung,,," 1. burden, charge, load ",,,,,,,
Beleg,,," 1. proof, sign, token ",,,,,,,
Belehrung,,," 1. directions, instruction ",,,,,,,
Beleidigung,,, 1. abuse ,,,,,,,
Belgien,,, 1. Belgium ,,,,,,,
Belgier,,, 1. Belgian ,,,,,,,
Belgierin,,," 1. Belgian, Belgian woman ",,,,,,,
Belgrad,,, 1. Belgrade ,,,,,,,
Belladonna,,, 1. belladonna ,,,,,,,
Belletristik,,, 1. belles-lettres ,,,,,,,
Belohnung,,," 1. compensation, reward ",,,,,,,
Bemerkung,,, 1. remark ," 2. notice, observation ",,,,,,
Bemühung,,," 1. attempt, effort ",,,,,,,
Benachrichtigung,,," 1. notification, notice ",,,,,,,
Benediktiner,,," 1. Benedictine, Benedictine monk ", 2. Benedictine ,,,,,,
Benefiz,,, 1. benefit performance ,,,,,,,
Benehmen,,," 1. behavior, behaviour, conduct, deportment ",,,,,,,
Benelux,,, 1. Benelux ,,,,,,,
Bengalen,,, 1. Bengal ,,,,,,,
Benutzung,,, 1. use , 2. use ,,,,,,
Benzin,,," 1. gasolene, gasoline, petrol ",,,,,,,
Beobachtung,,," 1. notice, observation ",,,,,,,
Beratung,,, 1. conference ,,,,,,,
Berber,,, 1. Berber ,,,,,,,
Bereich,,," 1. bulk, dimension, extend, size ", 2. region ,,,,,,
Bereitung,,, 1. preparation , 2. preparation ,,,,,,
Berg,,, 1. mountain ,,,,,,,
Bergamotte,,, 1. bergamot ,,,,,,,
Bergmann,,, 1. miner ,,,,,,,
Bergwerk,,, 1. mine ,,,,,,,
Bericht,,, 1. bulletin ," 2. account, information "," 3. account, communication "," 4. account, record, report ",,,,
Berlin,,, 1. Berlin ,,,,,,,
Berliner,,, 1. Berliner ,,,,,,,
Berlinerin,,," 1. Berliner, Berlin lady, Berlin woman ",,,,,,,
Bern,,, 1. Berne ,,,,,,,
Bernstein,,, 1. amber ,,,,,,,
Beruf,,," 1. handicraft, occupation, trade ", 2. profession ,,,,,,
Berufs-,,, 1. professional ,,,,,,,
Berufssänger,,, 1. singer ,,,,,,,
Berufung,,, 1. appeal ,,,,,,,
Beryll,,, 1. beryl ,,,,,,,
Beryllium,,, 1. beryllium ,,,,,,,
Berühmtheit,,," 1. fame, renown ", 2. celebrity ," 3. fame, glory, renown ",,,,,
Berührung,,, 1. contact , 2. touch ,,,,,,
Besatzung,,, 1. garrison ,,,,,,,
Beschaffenheit,,," 1. property, quality ",,,,,,,
Bescheid,,," 1. account, information ",,,,,,,
Bescheidenheit,,, 1. modesty ,,,,,,,
Beschluß,,, 1. decision ,,,,,,,
Beschreibung,,," 1. account, description ",,,,,,,
Beschwerde,,, 1. complaint ,,,,,,,
Beschäftigung,,, 1. occupation ," 2. activity, occupation ",,,,,,
Besen,,, 1. broom ,,,,,,,
Besetzung,,, 1. occupation ,,,,,,,
Besitz,,," 1. possession, property ", 2. possession ,,,,,,
Besitztum,,," 1. possession, property ", 2. property ,,,,,,
Besitzung,,," 1. estate, farm, property, ranch "," 2. possession, property ",,,,,,
Besorgnis,,," 1. care, concern ",,,,,,,
Besprechung,,, 1. discussion , 2. discussion ,,,,,,
Bessarabien,,, 1. Bessarabia ,,,,,,,
Bestand,,," 1. remainder, rest ",,,,,,,
Besteck,,," 1. holder, socket "," 2. jug, box, container, vessel ",,,,,,
Bestehen,,, 1. existence ,,,,,,,
Bestellung,,," 1. commission, errand ", 2. order ,,,,,,
Bestimmtheit,,, 1. certainty ,,,,,,,
Bestimmung,,," 1. destiny, fate ", 2. definition ,,,,,,
Bestrafung,,, 1. punishment ,,,,,,,
Besuch,,, 1. visit ,,,,,,,
Bethlehem,,, 1. Bethlehem ,,,,,,,
Beton,,, 1. concrete ,,,,,,,
Betonung,,," 1. accent, stress ",,,,,,,
Betrag,,," 1. amount, sum ",,,,,,,
Betragen,,," 1. behavior, behaviour, conduct, deportment ",,,,,,,
Betrug,,, 1. swindle ,,,,,,,
Betrunkenheit,,," 1. drunkenness, inebriety ",,,,,,,
Betrübnis,,," 1. sadness, sorrow "," 2. annoyance, disappointment, grief ",,,,,,
Bett,,, 1. bed ,,,,,,,
Bettdecke,,, 1. blanket ,,,,,,,
Bettlaken,,, 1. sheet ,,,,,,,
Bettler,,, 1. beggar ,,,,,,,
Bettstelle,,, 1. bed ,,,,,,,
Betttuch,,, 1. sheet ,,,,,,,
Beuchhaus,,, 1. laundry ,,,,,,,
Beute,,," 1. accession, acquisition, asset ", 2. prey , 3. booty ,,,,,
Beuteltier,,, 1. opossum ,,,,,,,
Bevölkerung,,, 1. population ,,,,,,,
Bewandnis,,, 1. circumstance ,,,,,,,
Beweggrund,,," 1. account, motive, reason ",,,,,,,
Bewegung,,, 1. affection , 2. emotion , 3. movement , 4. movement ,,,,
Beweis,,," 1. argument, plea "," 2. proof, sign, token ",,,,,,
Bewerber,,, 1. candidate ,,,,,,,
Bewirtung,,, 1. treat ,,,,,,,
Bewohner,,, 1. inhabitant , 2. inhabitant ,,,,,,
Bewußtsein,,," 1. awareness, consciousness ",,,,,,,
Bezahlung,,, 1. payment ,,,,,,,
Bezeichnung,,, 1. meaning ,,,,,,,
Beziehung,,, 1. relation ,,,,,,,
Bezirk,,, 1. district , 2. circle ,,,,,,
Bhutan,,, 1. Bhutan ,,,,,,,
Bibel,,, 1. Bible , 2. bible ,,,,,,
Biber,,, 1. beaver ,,,,,,,
Bibliographie,,, 1. bibliography ,,,,,,,
Bibliothek,,, 1. library ,,,,,,,
Bibliothekar,,, 1. librarian ,,,,,,,
Biene,,, 1. bee ,,,,,,,
Bienenkorb,,, 1. beehive ,,,,,,,
Bienenstock,,, 1. beehive ,,,,,,,
Bienenzucht,,, 1. bee-keeping ,,,,,,,
Bier,,," 1. ale, beer ",,,,,,,
Bilanz,,, 1. balance sheet ,,,,,,,
Bild,,," 1. image, picture "," 2. painting, picture ", 3. portrait ,,,,,
Bildhauerwerk,,, 1. sculpture ,,,,,,,
Bildnis,,, 1. portrait ,,,,,,,
Bildsäule,,, 1. statue ,,,,,,,
Bildung,,, 1. civilization , 2. structure ,,,,,,
Bildwerk,,, 1. sculpture ,,,,,,,
Billard,,, 1. billiards ,,,,,,,
Billett,,," 1. bill, ticket, note ",,,,,,,
Binde,,," 1. binding, strip, tape "," 2. braid, fillet, string, tie ",,,,,,
Bindewort,,, 1. conjunction ,,,,,,,
Binokel,,, 1. binoculars ,,,,,,,
Birke,,, 1. birch ,,,,,,,
Birma,,, 1. Burma ,,,,,,,
Birnbaum,,, 1. pear-tree ,,,,,,,
Birne,,, 1. bulb , 2. pear ,,,,,,
Bisam,,, 1. musk ,,,,,,,
Bischof,,, 1. bishop ,,,,,,,
Biskaya,,, 1. Biscay , 2. Biscay ,,,,,,
Biskuit,,," 1. biscuit, cookie ",,,,,,,
Bison,,," 1. bison, buffalo ",,,,,,,
Bisquit,,," 1. biscuit, cookie ",,,,,,,
Bitte,,, 1. request ,,,,,,,
Bittschrift,,, 1. petition ,,,,,,,
Bittsteller,,, 1. applicant ,,,,,,,
Biß,,, 1. bite ,,,,,,,
Blase,,," 1. bladder, bubble ",,,,,,,
Blatt,,," 1. leaf, sheet ",,,,,,,
Blattern,,, 1. smallpox ,,,,,,,
Blaubart,,, 1. Bluebeard ,,,,,,,
Blaubeere,,, 1. blueberry ,,,,,,,
Blech,,," 1. sheet metal, tin, tin plate ",,,,,,,
Blei,,, 1. lead ,,,,,,,
Bleistift,,, 1. pencil ,,,,,,,
Blendwerk,,," 1. glamor, glamour, prestige ",,,,,,,
Blick,,, 1. look ,,,,,,,
Blinder,,," 1. blind, sightless person ",,,,,,,
Blindheit,,, 1. blindness ,,,,,,,
Blitz,,, 1. lightning ,,,,,,,
Block,,," 1. block, pad ",,,,,,,
Blockade,,, 1. blockade ,,,,,,,
Blockhaus,,, 1. fortification ,,,,,,,
Blume,,," 1. bloom, flower ",,,,,,,
Blumenkohl,,, 1. cauliflower ,,,,,,,
Blumenstrauß,,, 1. bouquet ,,,,,,,
Blumentopf,,, 1. flowerpot ,,,,,,,
Bluse,,, 1. blouse ,,,,,,,
Blut-,,, 1. bloody ,,,,,,,
Blut,,, 1. blood ,,,,,,,
Blutarmut,,, 1. anaemia ,,,,,,,
Blutegel,,, 1. leech ,,,,,,,
Blutgerüst,,, 1. scaffold ,,,,,,,
Blödsinniger,,, 1. idiot ,,,,,,,
Blöße,,," 1. nakedness, nudity ",,,,,,,
Boa,,, 1. boa , 2. boa ,,,,,,
Boden,,," 1. bottom, foundation, ground ", 2. floor , 3. attic ," 4. earth, land, soil ",,,,
Bodensee,,," 1. Bodensee, Constance ",,,,,,,
Bogen,,," 1. arc, bow ",,,,,,,
Bohne,,, 1. bean ,,,,,,,
Bohrer,,, 1. bore ,,,,,,,
Boje,,, 1. buoy ,,,,,,,
Bolivien,,, 1. Bolivia ,,,,,,,
Bollwerk,,, 1. bastion ,,,,,,,
Bombe,,, 1. bomb ,,,,,,,
Bon,,, 1. bank-note ,,,,,,,
Bonbon,,," 1. bonbon, bon-bon ",,,,,,,
Bonne,,, 1. nurse ,,,,,,,
Boot,,, 1. boat ,,,,,,,
Bor,,, 1. boron ,,,,,,,
Borax,,, 1. borax ,,,,,,,
Bordbrett,,, 1. shelf ,,,,,,,
Bordeaux,,, 1. Bordeaux ,,,,,,,
Bordell,,, 1. brothel ,,,,,,,
Borg,,, 1. loan ,,,,,,,
Borke,,," 1. bark, husk, peel, shell ",,,,,,,
Born,,," 1. fountain, source, spring ",,,,,,,
Borneo,,, 1. Borneo ,,,,,,,
Borte,,, 1. trimming ,,,,,,,
Bosniake,,, 1. Bosnian ,,,,,,,
Bosnien,,, 1. Bosnia ,,,,,,,
Bosnien und Herzegowina,,, 1. Bosnia-Hercegovina ,,,,,,,
Bosnier,,, 1. Bosnian ,,,,,,,
Botanik,,, 1. botany ,,,,,,,
Bote,,," 1. ambassador, emissary, envoy, messenger ",,,,,,,
Botschafter,,, 1. ambassador ," 2. ambassador, emissary, envoy, messenger ",,,,,,
Botswana,,," 1. Bechuanaland, Botswana ",,,,,,,
Bottich,,," 1. tub, vat ",,,,,,,
Bouillon,,, 1. bouillon ,,,,,,,
Boulevard,,, 1. boulevard ,,,,,,,
Bouquet,,, 1. bouquet ,,,,,,,
Boxer,,, 1. boxer ,,,,,,,
Brabant,,, 1. Brabant ,,,,,,,
Brabanter,,, 1. Brabantine ,,,,,,,
Brandbombe,,, 1. incendiary bomb ,,,,,,,
Branntwein,,, 1. brandy ,,,,,,,
Brasilianer,,, 1. Brazilian ,,,,,,,
Brasilianerin,,, 1. Brazilian woman ,,,,,,,
Brasilien,,, 1. Brazil ,,,,,,,
Brasilierin,,, 1. Brazilian woman ,,,,,,,
Bratpfanne,,," 1. casserole, saucepan ",,,,,,,
Bratsche,,," 1. tenor violin, viola ",,,,,,,
Brauch,,," 1. custom, habit, way "," 2. custom, mores ",,,,,,
Brauchbarkeit,,," 1. ability, capability, fitness, suitability ",,,,,,,
Braunschweig,,, 1. Brunswick ,,,,,,,
Braus,,," 1. ado, din, noise ",,,,,,,
Brause,,, 1. shower ,,,,,,,
Braut,,," 1. bride, fiancée ", 2. bride ,,,,,,
Brei,,," 1. gruel, mess, mush ",,,,,,,
Breite,,, 1. width , 2. width ,,,,,,
Bremse,,, 1. brake ," 2. gadfly, horse-fly ",,,,,,
Brennessel,,, 1. nettle ,,,,,,,
Brennpunkt,,, 1. focus ,,,,,,,
Brennspiritus,,, 1. methylated spirit ,,,,,,,
Bresche,,," 1. breach, gap ",,,,,,,
Bretagne,,," 1. Bretagne, Brittany ",,,,,,,
Bretone,,, 1. Breton ,,,,,,,
Brett,,, 1. shelf ," 2. board, plank ",,,,,,
Brief,,, 1. letter ,,,,,,,
Briefkasten,,," 1. letterbox, mailbox ",,,,,,,
Briefmarke,,," 1. stamp, postage stamp ",,,,,,,
Briefpapier,,, 1. writing-paper ,,,,,,,
Briefträger,,, 1. postman ,,,,,,,
Briefumschlag,,, 1. envelope ,,,,,,,
Brigade,,, 1. brigade ,,,,,,,
Brikett,,, 1. bar ,,,,,,,
Brille,,," 1. glasses, spectacles ",,,,,,,
Britannien,,," 1. Britain, Great Britain ",,,,,,,
Brite,,, 1. Briton ,,,,,,,
Brombeere,,, 1. blackberry ,,,,,,,
Bronze,,, 1. bronze ,,,,,,,
Brosche,,, 1. brooch ,,,,,,,
Broschüre,,," 1. leaflet, pamphlet, paperback ",,,,,,,
Brot,,," 1. bread, loaf ",,,,,,,
Brouillon,,," 1. draft, rough draft ",,,,,,,
Bruch,,," 1. fragment, lump, piece ",,,,,,,
Bruchstück,,," 1. fragment, lump, piece ",,,,,,,
Bruder,,, 1. brother ,,,,,,,
Brunnen,,, 1. fountain , 2. well ,,,,,,
Brust,,," 1. bosom, breast, chest "," 2. breast, teat ",,,,,,
Bräune,,," 1. angina, quinsy ",,,,,,,
Bräutigam,,, 1. fiancé ,,,,,,,
Brötchen,,, 1. roll ,,,,,,,
Brücke,,, 1. bridge ,,,,,,,
Brügge,,, 1. Bruges ,,,,,,,
Brühe,,, 1. bouillon ," 2. gravy, sauce ",,,,,,
Brünnhilde,,, 1. Brunhild ,,,,,,,
Brüssel,,, 1. Brussels ,,,,,,,
Buch,,, 1. book ,,,,,,,
Buche,,, 1. beech ,,,,,,,
Buchhalter,,, 1. book-keeper ,,,,,,,
Buchhandlung,,," 1. bookshop, bookstore ",,,,,,,
Buchhändler,,, 1. bookseller ,,,,,,,
Buchrevisor,,, 1. accountant ,,,,,,,
Buchsbaum,,, 1. box-tree ,,,,,,,
Buchstabe,,, 1. letter ,,,,,,,
Buchstabenrechnung,,, 1. algebra ,,,,,,,
Bucht,,, 1. bay ,,,,,,,
Buckel,,," 1. bump, hump ",,,,,,,
Budapest,,, 1. Budapest ,,,,,,,
Buddha,,, 1. Buddha ,,,,,,,
Bude,,," 1. barn, shed, stand ",,,,,,,
Budget,,, 1. budget ,,,,,,,
Bug,,," 1. bow, prow ",,,,,,,
Bukarest,,, 1. Bucharest ,,,,,,,
Bukett,,, 1. bouquet ,,,,,,,
Bulgare,,," 1. Bulgar, Bulgarian ",,,,,,,
Bulgarien,,, 1. Bulgaria ,,,,,,,
Bulgarin,,, 1. Bulgarian woman ,,,,,,,
Bulletin,,, 1. bulletin ,,,,,,,
Bund,,," 1. bunch, bundle, cluster, sheaf "," 2. connection, league ",,,,,,
Bundesgenossenschaft,,, 1. federation ,,,,,,,
Bundesrepublik,,, 1. German Federal Republic ,,,,,,,
Bundesrepublik Deutschland,,, 1. German Federal Republic ,,,,,,,
Bure,,, 1. Afrikaans ," 2. Afrikaner, Boer ",,,,,,
Burg,,, 1. castle ,,,,,,,
Burgund,,, 1. Burgundy ,,,,,,,
Burgunder,,, 1. Burgundian ,,,,,,,
Bursche,,," 1. boy, servant ", 2. dwarf ,,,,,,
Burundi,,, 1. Burundi ,,,,,,,
Bus,,," 1. bus, autobus, omnibus ",,,,,,,
Buschmann,,, 1. Bushman ,,,,,,,
Busen,,," 1. bosom, breast, chest ", 2. bosom ,,,,,,
Butike,,," 1. boutique, shop, store ",,,,,,,
Butter,,, 1. butter ,,,,,,,
Buße,,, 1. repentance ,,,,,,,
Byzanz,,, 1. Byzantium ,,,,,,,
Bäcker,,, 1. baker ,,,,,,,
Bäckerei,,, 1. bakery ,,,,,,,
Bär,,, 1. bear ,,,,,,,
Bärenklau,,, 1. acanthus ,,,,,,,
Bärin,,, 1. she-bear ,,,,,,,
Böhme,,, 1. Bohemian ,,,,,,,
Böhmen,,, 1. Bohemia ,,,,,,,
Börse,,, 1. stock exchange ," 2. purse, wallet ",,,,,,
Börsengebäude,,, 1. stock exchange ,,,,,,,
Bösewicht,,, 1. criminal ,,,,,,,
Bücherschrank,,, 1. bookcase ,,,,,,,
Büchse,,, 1. gun , 2. box ,,,,,,
Büchsenöffner,,," 1. can opener, tin-opener ",,,,,,,
Büfett,,, 1. buffet ,,,,,,,
Büffel,,, 1. buffalo ,,,,,,,
Bügel,,," 1. arc, bow ",,,,,,,
